school_id,order_id,order_date,test_date,product_family,product_subfamily,product_key,exam_name,schema_key,schema_type,n_examinees
979166,D-00076840-1,2025-09-02,2025-09-07,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,133
979166,OB-79559121-1,2025-09-05,2025-09-07,SUBJECT_EXAM,Clinical Science,SUBJ_CS_CLINICAL_NEUROLOGY,Clinical Neurology,SUBJECT_CLIN,SUBSCORES,28
979166,OB-79559232-1,2025-08-31,2025-09-08,SUBJECT_EXAM,Clinical Science,SUBJ_CS_CLINICAL_NEUROLOGY,Clinical Neurology,SUBJECT_CLIN,SUBSCORES,90
979166,D-00076739-1,2025-09-09,2025-09-10,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,108
979166,D-00077002-1,2025-09-08,2025-09-10,CAS,Practice,CAS_PRACTICE,CAS Practice,CAS_PRACTICE,SUBSCORES,102
979166,OB-79558913-1,2025-09-12,2025-09-12,SUBJECT_EXAM,Clinical Science,SUBJ_CS_AMBULATORY_CARE,Ambulatory Care,SUBJECT_CLIN,SUBSCORES,28
979166,D-00076934-1,2025-09-06,2025-09-12,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,100
979166,OB-79558992-1,2025-09-14,2025-09-14,SUBJECT_EXAM,Clinical Science,SUBJ_CS_MEDICINE,Medicine,SUBJECT_CLIN,SUBSCORES,47
979166,D-00076911-1,2025-09-12,2025-09-21,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,91
979166,D-00076688-1,2025-09-19,2025-09-23,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,112
979166,D-00076983-1,2025-09-19,2025-09-23,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,107
979166,NSAS-12496070,2025-09-15,2025-09-23,NSAS,Mastery Series,NSAS_MS_OBGYN,Obstetrics and Gynecology (Mastery Series),NSAS_MASTERY,SUBSCORES,46
979166,OB-79558908-1,2025-09-24,2025-09-27,SUBJECT_EXAM,Clinical Science,SUBJ_CS_CLINICAL_NEUROLOGY,Clinical Neurology,SUBJECT_CLIN,SUBSCORES,82
979166,OB-79558787-1,2025-09-28,2025-09-29,SUBJECT_EXAM,Clinical Science,SUBJ_CS_AMBULATORY_CARE,Ambulatory Care,SUBJECT_CLIN,SUBSCORES,60
979166,D-00076624-1,2025-10-05,2025-10-06,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,78
979166,NSAS-12496134,2025-10-04,2025-10-06,NSAS,Comprehensives,NSAS_CCSSA,CCSSA,NSAS_CCSSA,COMPREHENSIVE,28
979166,D-00076850-1,2025-09-27,2025-10-07,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,92
979166,OB-79558779-1,2025-10-03,2025-10-09,SUBJECT_EXAM,Clinical Science,SUBJ_CS_AMBULATORY_CARE,Ambulatory Care,SUBJECT_CLIN,SUBSCORES,52
979166,NSAS-12496038,2025-10-03,2025-10-09,NSAS,Mastery Series,NSAS_MS_OBGYN,Obstetrics and Gynecology (Mastery Series),NSAS_MASTERY,SUBSCORES,22
979166,OB-79558790-1,2025-10-02,2025-10-10,SUBJECT_EXAM,Clinical Science,SUBJ_CS_SURGERY,Surgery,SUBJECT_CLIN,SUBSCORES,45
979166,D-00076775-1,2025-10-03,2025-10-12,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,64
979166,D-00076691-1,2025-10-08,2025-10-13,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,115
979166,OB-79558847-1,2025-10-07,2025-10-14,SUBJECT_EXAM,Clinical Science,SUBJ_CS_CLINICAL_NEUROLOGY,Clinical Neurology,SUBJECT_CLIN,SUBSCORES,36
979166,OB-79559155-1,2025-10-06,2025-10-14,SUBJECT_EXAM,Clinical Science,SUBJ_CS_OBGYN,Obstetrics and Gynecology,SUBJECT_CLIN,SUBSCORES,34
979166,D-00077004-1,2025-10-06,2025-10-15,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,105
979166,OB-79558820-1,2025-10-10,2025-10-16,SUBJECT_EXAM,Clinical Science,SUBJ_CS_OBGYN,Obstetrics and Gynecology,SUBJECT_CLIN,SUBSCORES,45
979166,OB-79558867-1,2025-10-09,2025-10-16,SUBJECT_EXAM,Basic Science,SUBJ_BS_GROSS_ANATOMY,Gross Anatomy,SUBJECT_BASIC,TOTAL_ONLY,84
979166,D-00076629-1,2025-10-14,2025-10-17,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,100
979166,NSAS-12495773,2025-10-17,2025-10-18,NSAS,Mastery Series,NSAS_MS_EMERGENCY_MED,Emergency Medicine (Mastery Series),NSAS_MASTERY,SUBSCORES,64
979166,OB-79559031-1,2025-10-18,2025-10-18,SUBJECT_EXAM,Clinical Science,SUBJ_CS_SURGERY,Surgery,SUBJECT_CLIN,SUBSCORES,53
979166,OB-79558753-1,2025-10-16,2025-10-20,SUBJECT_EXAM,Clinical Science,SUBJ_CS_SURGERY,Surgery,SUBJECT_CLIN,SUBSCORES,39
979166,OB-79558981-1,2025-10-14,2025-10-20,SUBJECT_EXAM,Clinical Science,SUBJ_CS_MEDICINE,Medicine,SUBJECT_CLIN,SUBSCORES,64
979166,D-00076735-1,2025-10-21,2025-10-22,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,68
979166,NSAS-12496063,2025-10-16,2025-10-24,NSAS,Comprehensives,NSAS_CCSSA,CCSSA,NSAS_CCSSA,COMPREHENSIVE,66
979166,NSAS-12496093,2025-10-16,2025-10-24,NSAS,Mastery Series,NSAS_MS_OBGYN,Obstetrics and Gynecology (Mastery Series),NSAS_MASTERY,SUBSCORES,17
979166,D-00076910-1,2025-10-24,2025-10-27,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,85
979166,D-00077008-1,2025-10-25,2025-10-27,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,122
979166,NSAS-12495926,2025-10-21,2025-10-31,NSAS,Comprehensives,NSAS_CCMSA,CCMSA,NSAS_CCMSA,COMPREHENSIVE,25
979166,D-00077039-1,2025-10-24,2025-11-02,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,94
979166,OB-79558811-1,2025-11-02,2025-11-07,SUBJECT_EXAM,Clinical Science,SUBJ_CS_MEDICINE,Medicine,SUBJECT_CLIN,SUBSCORES,63
979166,D-00076722-1,2025-10-31,2025-11-10,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,109
979166,D-00077032-1,2025-11-06,2025-11-11,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,122
979166,OB-79559174-1,2025-11-11,2025-11-12,SUBJECT_EXAM,Clinical Science,SUBJ_CS_CLINICAL_NEUROLOGY,Clinical Neurology,SUBJECT_CLIN,SUBSCORES,51
979166,OB-79559240-1,2025-11-04,2025-11-12,SUBJECT_EXAM,Basic Science,SUBJ_BS_HISTOLOGY,Histology,SUBJECT_BASIC,TOTAL_ONLY,75
979166,NSAS-12495826,2025-11-07,2025-11-13,NSAS,Mastery Series,NSAS_MS_SURGERY,Surgery (Mastery Series),NSAS_MASTERY,SUBSCORES,25
979166,D-00076675-1,2025-11-08,2025-11-15,CAS,Practice,CAS_PRACTICE,CAS Practice,CAS_PRACTICE,SUBSCORES,70
979166,D-00076759-1,2025-11-08,2025-11-15,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,76
979166,D-00076906-1,2025-11-07,2025-11-15,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,116
979166,OB-79558919-1,2025-11-11,2025-11-16,SUBJECT_EXAM,Clinical Science,SUBJ_CS_CLINICAL_NEUROLOGY,Clinical Neurology,SUBJECT_CLIN,SUBSCORES,74
979166,OB-79559095-1,2025-11-16,2025-11-17,SUBJECT_EXAM,Clinical Science,SUBJ_CS_MEDICINE,Medicine,SUBJECT_CLIN,SUBSCORES,49
979166,OB-79558757-1,2025-11-13,2025-11-19,SUBJECT_EXAM,Clinical Science,SUBJ_CS_AMBULATORY_CARE,Ambulatory Care,SUBJECT_CLIN,SUBSCORES,31
979166,OB-79558893-1,2025-11-20,2025-11-21,SUBJECT_EXAM,Clinical Science,SUBJ_CS_SURGERY,Surgery,SUBJECT_CLIN,SUBSCORES,81
979166,NSAS-12495982,2025-11-18,2025-11-22,NSAS,Comprehensives,NSAS_CCMSA,CCMSA,NSAS_CCMSA,COMPREHENSIVE,34
979166,D-00077098-1,2025-11-19,2025-11-23,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,90
979166,D-00076640-1,2025-11-20,2025-11-24,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,81
979166,OB-79559022-1,2025-11-23,2025-11-25,SUBJECT_EXAM,Clinical Science,SUBJ_CS_OBGYN,Obstetrics and Gynecology,SUBJECT_CLIN,SUBSCORES,73
979166,D-00077107-1,2025-11-24,2025-11-29,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,99
979166,OB-79558997-1,2025-11-22,2025-11-30,SUBJECT_EXAM,Clinical Science,SUBJ_CS_CLINICAL_NEUROLOGY,Clinical Neurology,SUBJECT_CLIN,SUBSCORES,60
979166,D-00076811-1,2025-12-01,2025-12-01,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,71
979166,NSAS-12495991,2025-11-28,2025-12-05,NSAS,Mastery Series,NSAS_MS_EMERGENCY_MED,Emergency Medicine (Mastery Series),NSAS_MASTERY,SUBSCORES,33
979166,NSAS-12496141,2025-12-02,2025-12-06,NSAS,Mastery Series,NSAS_MS_EMERGENCY_MED,Emergency Medicine (Mastery Series),NSAS_MASTERY,SUBSCORES,58
979166,OB-79559117-1,2025-12-08,2025-12-08,SUBJECT_EXAM,Clinical Science,SUBJ_CS_CLINICAL_NEUROLOGY,Clinical Neurology,SUBJECT_CLIN,SUBSCORES,73
979166,OB-79559014-1,2025-12-06,2025-12-09,SUBJECT_EXAM,Basic Science,SUBJ_BS_BIOCHEMISTRY,Biochemistry,SUBJECT_BASIC,TOTAL_ONLY,41
979166,D-00076823-1,2025-12-08,2025-12-11,CAS,Practice,CAS_PRACTICE,CAS Practice,CAS_PRACTICE,SUBSCORES,119
979166,OB-79559152-1,2025-12-08,2025-12-11,SUBJECT_EXAM,Advanced Clinical,SUBJ_AC_INTERNAL_MED,Internal Medicine Advanced Clinical,SUBJECT_ADV,SUBSCORES,17
979166,D-00076960-1,2025-12-02,2025-12-12,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,113
979166,OB-79558906-1,2025-12-06,2025-12-14,SUBJECT_EXAM,Clinical Science,SUBJ_CS_MEDICINE,Medicine,SUBJECT_CLIN,SUBSCORES,81
979166,D-00077084-1,2025-12-15,2025-12-15,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,110
979166,D-00076895-1,2025-12-13,2025-12-16,CAS,Practice,CAS_PRACTICE,CAS Practice,CAS_PRACTICE,SUBSCORES,98
979166,D-00077058-1,2025-12-09,2025-12-16,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,104
979166,OB-79558949-1,2025-12-17,2025-12-19,SUBJECT_EXAM,Clinical Science,SUBJ_CS_OBGYN,Obstetrics and Gynecology,SUBJECT_CLIN,SUBSCORES,78
979166,D-00076781-1,2025-12-13,2025-12-21,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,72
198941,D-00013818-1,2023-11-28,2023-12-01,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,89
198941,NSAS-23349446,2023-11-28,2023-12-01,NSAS,Comprehensives,NSAS_CBSSA,CBSSA,NSAS_CBSSA,COMPREHENSIVE,19
198941,OB-84674392-1,2023-11-30,2023-12-02,SUBJECT_EXAM,Clinical Science,SUBJ_CS_PSYCHIATRY,Psychiatry,SUBJECT_CLIN,SUBSCORES,30
198941,OB-84674440-1,2023-12-02,2023-12-02,SUBJECT_EXAM,Clinical Science,SUBJ_CS_FAMILY_MED_MODULAR,Family Medicine Modular,SUBJECT_CLIN,SUBSCORES,54
198941,NSAS-23349248,2023-11-29,2023-12-02,NSAS,Mastery Series,NSAS_MS_PEDIATRICS,Pediatrics (Mastery Series),NSAS_MASTERY,SUBSCORES,31
198941,NSAS-23349267,2023-11-25,2023-12-05,NSAS,Mastery Series,NSAS_MS_PEDIATRICS,Pediatrics (Mastery Series),NSAS_MASTERY,SUBSCORES,48
198941,OB-84674717-1,2023-11-27,2023-12-05,SUBJECT_EXAM,Clinical Science,SUBJ_CS_PEDIATRICS,Pediatrics,SUBJECT_CLIN,SUBSCORES,56
198941,D-00014019-1,2023-12-03,2023-12-05,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,85
198941,OB-84674404-1,2023-12-01,2023-12-06,SUBJECT_EXAM,Advanced Clinical,SUBJ_AC_INTERNAL_MED,Internal Medicine Advanced Clinical,SUBJECT_ADV,SUBSCORES,45
198941,OB-84674683-1,2023-12-06,2023-12-08,SUBJECT_EXAM,Clinical Science,SUBJ_CS_PEDIATRICS,Pediatrics,SUBJECT_CLIN,SUBSCORES,65
198941,D-00014014-1,2023-12-06,2023-12-08,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,97
198941,OB-84674503-1,2023-12-01,2023-12-11,SUBJECT_EXAM,Clinical Science,SUBJ_CS_FAMILY_MED_MODULAR,Family Medicine Modular,SUBJECT_CLIN,SUBSCORES,57
198941,OB-84674739-1,2023-12-13,2023-12-13,SUBJECT_EXAM,CBSE,SUBJ_CBSE,Comprehensive Basic Science,CBSE,COMPREHENSIVE,54
198941,NSAS-23349054,2023-12-05,2023-12-15,NSAS,Comprehensives,NSAS_CBSSA,CBSSA,NSAS_CBSSA,COMPREHENSIVE,47
198941,D-00013997-1,2023-12-12,2023-12-15,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,128
198941,OB-84674766-1,2023-12-07,2023-12-17,SUBJECT_EXAM,Clinical Science,SUBJ_CS_PEDIATRICS,Pediatrics,SUBJECT_CLIN,SUBSCORES,85
198941,OB-84674654-1,2023-12-16,2023-12-19,SUBJECT_EXAM,Advanced Clinical,SUBJ_AC_INTERNAL_MED,Internal Medicine Advanced Clinical,SUBJECT_ADV,SUBSCORES,69
198941,OB-84674622-1,2023-12-15,2023-12-20,SUBJECT_EXAM,CBSE,SUBJ_CBSE,Comprehensive Basic Science,CBSE,COMPREHENSIVE,50
198941,D-00013606-1,2023-12-20,2023-12-24,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,92
198941,OB-84674590-1,2023-12-21,2023-12-24,SUBJECT_EXAM,CBSE,SUBJ_CBSE,Comprehensive Basic Science,CBSE,COMPREHENSIVE,109
198941,D-00013572-1,2023-12-21,2023-12-27,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,99
198941,OB-84674637-1,2023-12-19,2023-12-28,SUBJECT_EXAM,Clinical Science,SUBJ_CS_FAMILY_MED_MODULAR,Family Medicine Modular,SUBJECT_CLIN,SUBSCORES,53
198941,OB-84674518-1,2023-12-22,2023-12-30,SUBJECT_EXAM,Clinical Science,SUBJ_CS_AMBULATORY_CARE,Ambulatory Care,SUBJECT_CLIN,SUBSCORES,69
198941,D-00013908-1,2023-12-23,2023-12-31,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,118
198941,D-00013883-1,2023-12-24,2024-01-02,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,107
198941,D-00013910-1,2024-01-01,2024-01-02,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,60
198941,OB-84674688-1,2023-12-31,2024-01-02,SUBJECT_EXAM,Clinical Science,SUBJ_CS_PSYCHIATRY,Psychiatry,SUBJECT_CLIN,SUBSCORES,39
198941,OB-84674670-1,2024-01-03,2024-01-06,SUBJECT_EXAM,Clinical Science,SUBJ_CS_SURGERY,Surgery,SUBJECT_CLIN,SUBSCORES,36
198941,D-00013649-1,2024-01-01,2024-01-09,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,138
198941,D-00014004-1,2023-12-30,2024-01-09,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,75
198941,D-00013855-1,2024-01-07,2024-01-11,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,84
198941,OB-84674347-1,2024-01-02,2024-01-12,SUBJECT_EXAM,CBSE,SUBJ_CBSE,Comprehensive Basic Science,CBSE,COMPREHENSIVE,52
198941,NSAS-23349134,2024-01-16,2024-01-16,NSAS,Mastery Series,NSAS_MS_EMERGENCY_MED,Emergency Medicine (Mastery Series),NSAS_MASTERY,SUBSCORES,13
198941,OB-84674506-1,2024-01-06,2024-01-16,SUBJECT_EXAM,CCSE,SUBJ_CCSE,Comprehensive Clinical Science,CCSE,COMPREHENSIVE,58
198941,D-00014010-1,2024-01-14,2024-01-16,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,114
198941,OB-84674588-1,2024-01-17,2024-01-21,SUBJECT_EXAM,Clinical Science,SUBJ_CS_FAMILY_MED_MODULAR,Family Medicine Modular,SUBJECT_CLIN,SUBSCORES,48
198941,D-00013610-1,2024-01-18,2024-01-23,CAS,Practice,CAS_PRACTICE,CAS Practice,CAS_PRACTICE,SUBSCORES,71
198941,OB-84674352-1,2024-01-16,2024-01-24,SUBJECT_EXAM,Clinical Science,SUBJ_CS_CLINICAL_NEUROLOGY,Clinical Neurology,SUBJECT_CLIN,SUBSCORES,42
198941,NSAS-23349165,2024-01-15,2024-01-25,NSAS,Comprehensives,NSAS_CBSSA,CBSSA,NSAS_CBSSA,COMPREHENSIVE,39
198941,OB-84674548-1,2024-01-26,2024-01-28,SUBJECT_EXAM,Clinical Science,SUBJ_CS_SURGERY,Surgery,SUBJECT_CLIN,SUBSCORES,55
198941,D-00013981-1,2024-01-24,2024-01-29,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,96
198941,D-00013843-1,2024-01-20,2024-01-30,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,134
198941,OB-84674778-1,2024-01-29,2024-01-31,SUBJECT_EXAM,Clinical Science,SUBJ_CS_CLINICAL_NEUROLOGY,Clinical Neurology,SUBJECT_CLIN,SUBSCORES,34
198941,OB-84674321-1,2024-02-01,2024-02-02,SUBJECT_EXAM,Clinical Science,SUBJ_CS_OBGYN,Obstetrics and Gynecology,SUBJECT_CLIN,SUBSCORES,57
198941,OB-84674674-1,2024-01-26,2024-02-02,SUBJECT_EXAM,Clinical Science,SUBJ_CS_FAMILY_MED_MODULAR,Family Medicine Modular,SUBJECT_CLIN,SUBSCORES,65
198941,D-00013804-1,2024-01-29,2024-02-03,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,99
198941,OB-84674386-1,2024-02-04,2024-02-06,SUBJECT_EXAM,CCSE,SUBJ_CCSE,Comprehensive Clinical Science,CCSE,COMPREHENSIVE,79
198941,D-00013900-1,2024-02-03,2024-02-06,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,70
198941,NSAS-23349079,2024-02-04,2024-02-07,NSAS,Comprehensives,NSAS_CCSSA,CCSSA,NSAS_CCSSA,COMPREHENSIVE,74
198941,D-00013795-1,2024-02-06,2024-02-07,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,134
198941,D-00013821-1,2024-02-05,2024-02-07,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,93
198941,OB-84674676-1,2024-01-29,2024-02-07,SUBJECT_EXAM,Clinical Science,SUBJ_CS_AMBULATORY_CARE,Ambulatory Care,SUBJECT_CLIN,SUBSCORES,57
198941,D-00013946-1,2024-01-31,2024-02-08,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,82
198941,NSAS-23349450,2024-02-07,2024-02-08,NSAS,Mastery Series,NSAS_MS_SURGERY,Surgery (Mastery Series),NSAS_MASTERY,SUBSCORES,12
198941,OB-84674774-1,2024-02-02,2024-02-10,SUBJECT_EXAM,Clinical Science,SUBJ_CS_OBGYN,Obstetrics and Gynecology,SUBJECT_CLIN,SUBSCORES,66
198941,NSAS-23349196,2024-02-03,2024-02-12,NSAS,Mastery Series,NSAS_MS_PEDIATRICS,Pediatrics (Mastery Series),NSAS_MASTERY,SUBSCORES,29
198941,OB-84674638-1,2024-02-13,2024-02-18,SUBJECT_EXAM,Clinical Science,SUBJ_CS_CLINICAL_NEUROLOGY,Clinical Neurology,SUBJECT_CLIN,SUBSCORES,40
198941,OB-84674296-1,2024-02-19,2024-02-19,SUBJECT_EXAM,HSS,SUBJ_HSS,Health Systems Science,SUBJECT_HSS,TOTAL_ONLY,37
198941,D-00013857-1,2024-02-16,2024-02-20,CAS,Practice,CAS_PRACTICE,CAS Practice,CAS_PRACTICE,SUBSCORES,97
198941,OB-84674414-1,2024-02-18,2024-02-22,SUBJECT_EXAM,Clinical Science,SUBJ_CS_PEDIATRICS,Pediatrics,SUBJECT_CLIN,SUBSCORES,61
198941,OB-84674501-1,2024-02-21,2024-02-22,SUBJECT_EXAM,Clinical Science,SUBJ_CS_AMBULATORY_CARE,Ambulatory Care,SUBJECT_CLIN,SUBSCORES,40
198941,D-00013816-1,2024-02-16,2024-02-22,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,134
198941,OB-84674673-1,2024-02-21,2024-02-22,SUBJECT_EXAM,HSS,SUBJ_HSS,Health Systems Science,SUBJECT_HSS,TOTAL_ONLY,35
198941,OB-84674712-1,2024-02-14,2024-02-22,SUBJECT_EXAM,Clinical Science,SUBJ_CS_CLINICAL_NEUROLOGY,Clinical Neurology,SUBJECT_CLIN,SUBSCORES,68
198941,OB-84674757-1,2024-02-19,2024-02-23,SUBJECT_EXAM,Clinical Science,SUBJ_CS_PEDIATRICS,Pediatrics,SUBJECT_CLIN,SUBSCORES,22
198941,D-00013716-1,2024-02-18,2024-02-25,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,90
198941,OB-84674646-1,2024-02-21,2024-02-26,SUBJECT_EXAM,Clinical Science,SUBJ_CS_OBGYN,Obstetrics and Gynecology,SUBJECT_CLIN,SUBSCORES,22
198941,D-00013936-1,2024-02-17,2024-02-26,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,117
198941,OB-84674776-1,2024-02-18,2024-02-26,SUBJECT_EXAM,CCSE,SUBJ_CCSE,Comprehensive Clinical Science,CCSE,COMPREHENSIVE,42
198941,OB-84674477-1,2024-03-01,2024-03-04,SUBJECT_EXAM,Clinical Science,SUBJ_CS_CLINICAL_NEUROLOGY,Clinical Neurology,SUBJECT_CLIN,SUBSCORES,22
198941,OB-84674639-1,2024-02-26,2024-03-04,SUBJECT_EXAM,Clinical Science,SUBJ_CS_OBGYN,Obstetrics and Gynecology,SUBJECT_CLIN,SUBSCORES,43
198941,OB-84674584-1,2024-03-01,2024-03-06,SUBJECT_EXAM,Advanced Clinical,SUBJ_AC_INTERNAL_MED,Internal Medicine Advanced Clinical,SUBJECT_ADV,SUBSCORES,80
198941,D-00013938-1,2024-03-04,2024-03-07,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,112
198941,OB-84674695-1,2024-02-26,2024-03-07,SUBJECT_EXAM,HSS,SUBJ_HSS,Health Systems Science,SUBJECT_HSS,TOTAL_ONLY,23
198941,OB-84674447-1,2024-02-27,2024-03-08,SUBJECT_EXAM,Clinical Science,SUBJ_CS_CLINICAL_NEUROLOGY,Clinical Neurology,SUBJECT_CLIN,SUBSCORES,74
198941,D-00013961-1,2024-02-28,2024-03-08,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,91
198941,D-00013970-1,2024-03-10,2024-03-11,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,102
198941,D-00013945-1,2024-03-14,2024-03-14,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,79
198941,OB-84674781-1,2024-03-15,2024-03-16,SUBJECT_EXAM,Advanced Clinical,SUBJ_AC_INTERNAL_MED,Internal Medicine Advanced Clinical,SUBJECT_ADV,SUBSCORES,25
198941,OB-84674525-1,2024-03-10,2024-03-19,SUBJECT_EXAM,Clinical Science,SUBJ_CS_PSYCHIATRY,Psychiatry,SUBJECT_CLIN,SUBSCORES,54
198941,D-00013757-1,2024-03-13,2024-03-20,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,101
198941,D-00013831-1,2024-03-18,2024-03-21,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,107
198941,D-00013616-1,2024-03-20,2024-03-29,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,115
198941,OB-84674699-1,2024-03-25,2024-03-31,SUBJECT_EXAM,CBSE,SUBJ_CBSE,Comprehensive Basic Science,CBSE,COMPREHENSIVE,47
198941,OB-84674412-1,2024-03-29,2024-04-01,SUBJECT_EXAM,CBSE,SUBJ_CBSE,Comprehensive Basic Science,CBSE,COMPREHENSIVE,88
198941,D-00013904-1,2024-03-24,2024-04-01,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,87
198941,D-00014023-1,2024-03-27,2024-04-04,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,132
198941,OB-84674705-1,2024-03-30,2024-04-05,SUBJECT_EXAM,Clinical Science,SUBJ_CS_AMBULATORY_CARE,Ambulatory Care,SUBJECT_CLIN,SUBSCORES,51
198941,OB-84674721-1,2024-03-31,2024-04-05,SUBJECT_EXAM,CCSE,SUBJ_CCSE,Comprehensive Clinical Science,CCSE,COMPREHENSIVE,91
198941,OB-84674472-1,2024-03-29,2024-04-06,SUBJECT_EXAM,Clinical Science,SUBJ_CS_FAMILY_MED_MODULAR,Family Medicine Modular,SUBJECT_CLIN,SUBSCORES,38
198941,OB-84674684-1,2024-04-02,2024-04-06,SUBJECT_EXAM,Clinical Science,SUBJ_CS_CLINICAL_NEUROLOGY,Clinical Neurology,SUBJECT_CLIN,SUBSCORES,51
